SAPID,Instalacao,Transformador,N_Serie_LABELEC,Data Colheita,2FAL,Diagnostico_furanicos,H2,CH4,C2H2,C2H4,C2H6,CO,CO2,O2,N2,Diagnostico_AC,COR,Massa_Volumica,Tensao_Interfacial,Tensao_Disruptiva,Indice_Acidez,Teor_Agua,Tangente_Delta_90,Diagnostico_FQ,Recomendacoes
280192295,SE ALCACOVA,TR 2,LEL 19882,2015-03-26,0.05,Papel normal,8.0,5.0,5.0,59.0,11.0,59.0,2.18,28.5,59.9,Estado normal,1.0,0.8715,29.0,79.0,0.02,7.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192295,SE ALCACOVA,TR 2,LEL 19882,2016-03-15,0.11,Papel normal,10.0,6.0,4.0,78.0,15.0,77.0,2.27,27.6,62.4,Estado normal,1.0,0.8715,29.0,92.0,0.02,8.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192295,SE ALCACOVA,TR 2,LEL 19882,2017-02-08,0.18,Sintomas de degradação muito ligeira do papel antes da substituição do óleo.,6.0,7.0,3.0,78.0,16.0,92.0,2.31,27.8,64.1,Estado normal,1.0,0.8715,28.0,77.0,0.02,5.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192295,SE ALCACOVA,TR 2,LEL 19882,2018-03-15,0.2,Sintomas de degradação muito ligeira do papel antes da substituição do óleo.,8.0,6.0,4.0,91.0,18.0,72.0,1.9,27.5,62.0,Estado normal,1.0,0.8715,27.0,95.0,0.02,5.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192295,SE ALCACOVA,TR 2,LEL 19882,2019-05-30,0.17,Sintomas de degradação muito ligeira do papel antes da substituição do óleo.,5.0,5.0,7.0,78.0,17.0,71.0,2.09,26.6,57.1,Estado normal,1.5,0.8715,30.0,79.0,0.02,8.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192295,SE ALCACOVA,TR 2,LEL 19882,2020-05-28,0.17,Sintomas de degradação muito ligeira do papel antes da substituição do óleo.,7.0,2.0,6.0,30.0,9.0,50.0,1.54,26.0,53.4,Estado normal,1.0,0.8715,28.0,94.0,0.02,8.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,1996-03-20,,,3.0,2.0,1.0,1.0,1.0,101.0,1.0,28.9,65.8,,0.5,0.848,41.3,97.2,0.051,3.1,0.01,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,1997-03-12,,,3.0,2.0,1.0,1.0,1.0,69.0,1.0,28.5,62.8,,0.5,0.848,42.2,90.6,0.008,3.8,0.005,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,1999-10-19,0.05,,8.8,4.9,1.0,3.3,46.0,211.0,1.97,25.0,87.0,,1.5,0.85,21.6,79.2,0.05,10.3,0.013,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2001-07-11,0.05,,36.0,4.8,1.0,2.7,16.0,297.0,3.25,23.0,80.0,,2.5,0.849,20.7,49.4,0.059,6.1,0.016,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2002-03-01,0.05,,20.5,4.2,1.0,1.8,8.6,277.1,3.04,21.6,73.3,,2.5,0.848,21.6,79.9,0.084,7.2,0.022,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2003-02-27,0.08,,34.4,4.6,1.0,1.0,4.6,292.7,2.53,20.1,63.4,,2.5,0.847,17.8,72.5,0.096,6.6,0.021,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2004-04-23,0.11,,19.8,3.7,1.0,1.3,3.1,193.6,2.15,21.2,68.8,,3.0,0.853,17.3,61.7,0.118,6.8,0.027,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2005-05-18,0.13,,19.2,4.0,1.0,1.4,3.3,191.4,2.96,28.3,71.3,,3.0,0.8538,16.7,88.9,0.125,10.1,0.034,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2006-11-29,0.16,,16.0,4.6,1.0,2.4,3.6,224.6,4.34,28.3,70.2,,3.0,0.8537,14.9,73.7,0.193,16.4,0.032,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2007-05-02,0.17,,8.4,3.1,1.0,1.7,2.9,130.5,3.14,26.0,62.6,,3.0,0.8541,17.9,93.1,0.131,5.9,0.034,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2008-04-23,0.19,,5.6,3.2,1.0,1.4,3.3,125.9,3.82,30.0,69.3,,3.5,0.8539,14.3,81.3,0.156,6.8,0.038,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2009-10-01,0.24,,16.9,3.8,1.0,1.3,2.7,238.1,3.6,27.6,71.2,,3.0,0.8539,15.8,76.2,0.153,8.7,0.077,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2010-11-11,0.21,,10.3,3.4,1.0,1.1,2.4,175.5,3.03,33.7,82.3,,3.0,0.8539,16.8,81.1,0.136,10.3,0.034,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2011-08-12,0.2,,11.6,2.8,1.0,1.2,2.2,167.8,2.8,27.2,68.2,,3.0,0.8505,17.9,83.8,0.166,9.3,0.064,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2012-08-09,0.2,,19.0,2.6,1.0,1.0,1.8,155.9,2.46,25.4,58.4,,3.5,0.8505,17.2,94.7,0.192,9.5,0.057,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2013-07-22,0.17,,10.5,3.0,1.0,2.7,2.4,134.6,2.46,27.5,65.8,,3.5,0.8505,16.7,75.9,0.179,5.9,0.033,,
280192300,SE FONTAINHAS,TR 2,LEL 44040,2014-09-17,0.19,Papel normal,6.0,4.0,1.0,1.0,2.0,145.0,2.35,27.0,67.7,Estado normal,3.5,0.8505,16.0,99.0,0.15,9.0,0.039,Valor tensão interfacial não adequado. Óleo com alguma degradação.,Nova colheita com periodicidade pré-estabelecida. Regeneração do óleo.
280192300,SE FONTAINHAS,TR 2,LEL 44040,2015-01-08,0.27,Papel normal,,,,,,,,,,,3.5,0.8505,16.0,94.0,0.15,2.0,0.03,Valor de tensão interfacial não conforme,Regeneração do óleo
280192300,SE FONTAINHAS,TR 2,LEL 44040,2015-05-20,0.05,Papel normal,2.0,1.0,1.0,1.0,1.0,9.0,1.0,9.4,23.4,Estado normal,1.0,0.8515,44.0,83.0,0.02,3.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2015-07-31,,,,,,,,,,,,,,0.8515,35.0,,0.02,,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2015-12-04,0.05,Papel normal,3.0,2.0,1.0,1.0,1.0,74.0,1.31,28.7,64.6,Estado normal,1.5,0.8514,34.0,83.0,0.02,4.0,0.006,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2016-07-01,0.05,Papel normal,3.0,2.0,1.0,1.0,1.0,78.0,1.45,28.2,61.0,Estado normal,1.5,0.8514,33.0,81.0,0.02,5.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2017-07-07,0.07,Papel normal,5.0,10.0,1.0,1.0,1.0,97.0,1.65,29.2,65.5,Estado normal,1.5,0.8514,34.0,80.0,0.02,4.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2018-07-18,0.06,Papel normal,1.0,2.0,1.0,2.0,1.0,69.0,1.0,30.8,70.6,Estado normal,1.5,0.8515,32.0,70.0,0.02,6.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2019-07-26,0.06,Papel normal,5.0,2.0,1.0,5.0,1.0,117.0,1.98,31.0,65.1,Estado normal,1.0,0.8515,34.0,77.0,0.02,7.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192300,SE FONTAINHAS,TR 2,LEL 44040,2020-05-26,0.05,Papel normal,3.0,2.0,1.0,6.0,1.0,82.0,1.79,28.4,59.3,Estado normal,1.5,0.8515,34.0,76.0,0.02,8.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192301,SE FONTAINHAS,TR 1,LEL 35972,1996-03-20,,,14.0,8.0,1.0,4.0,59.0,190.0,1.5,21.6,72.2,,2.5,0.847,22.4,94.3,0.051,2.8,0.019,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,1997-03-12,,,25.0,4.0,1.0,3.0,33.0,207.0,2.1,16.8,58.1,,2.5,0.848,23.1,93.6,0.057,7.1,0.016,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,1999-10-19,0.05,,2.0,2.9,1.0,2.1,11.0,42.0,1.96,36.0,97.0,,3.0,0.849,19.1,77.8,0.054,7.6,0.031,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2001-07-11,0.05,,20.0,3.5,1.0,2.2,17.0,188.0,2.67,25.0,78.0,,3.0,0.848,19.4,79.0,0.094,7.0,0.025,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2002-03-01,0.05,,6.9,4.2,1.0,1.9,6.7,158.6,2.57,27.4,74.4,,3.0,0.847,20.5,81.5,0.095,7.0,0.032,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2003-02-27,0.1,,15.0,5.2,1.0,1.8,6.1,238.5,3.07,21.9,73.1,,3.5,0.846,18.4,67.5,0.139,4.7,0.03,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2004-04-23,0.23,,28.7,7.6,1.0,4.1,5.7,349.4,3.68,15.9,67.7,,3.5,0.854,17.3,43.9,0.145,12.0,0.038,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2005-05-18,0.28,,21.1,4.1,1.0,2.6,4.1,209.2,2.91,19.2,54.0,,3.5,0.853,15.8,69.2,0.146,11.2,0.041,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2006-11-29,0.27,,25.9,6.0,1.0,3.6,5.4,337.9,5.82,26.0,72.1,,3.5,0.8529,15.6,90.1,0.334,14.0,0.04,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2007-05-02,0.27,,14.0,4.4,1.0,2.7,4.8,189.9,4.73,24.8,65.4,,3.5,0.8531,13.4,81.1,0.198,9.9,0.049,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2008-04-23,0.25,,8.2,3.8,1.0,1.8,4.8,165.8,4.38,27.4,67.1,,3.5,0.8531,15.0,91.1,0.196,11.6,0.053,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2009-10-01,0.05,,12.1,2.6,1.0,1.0,1.0,170.6,1.89,26.3,61.6,,0.5,0.8751,35.5,81.7,0.012,5.2,0.009,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2010-11-11,0.05,,10.6,3.1,1.0,1.0,1.2,153.0,2.54,33.3,77.2,,0.5,0.875,35.1,81.3,0.012,4.3,0.007,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2011-08-12,0.05,,11.0,2.6,1.0,1.0,1.2,141.5,2.28,29.0,63.5,,0.5,0.8717,34.6,56.9,0.008,5.6,0.008,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2012-08-09,0.05,,17.7,2.1,1.0,1.0,1.0,113.0,1.89,24.7,52.4,,0.5,0.8717,31.9,69.0,0.013,5.9,0.007,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2013-07-22,0.05,,12.1,2.7,1.0,1.3,1.3,111.4,2.13,26.8,60.1,,0.5,0.8717,33.1,72.7,0.01,4.6,0.007,,
280192301,SE FONTAINHAS,TR 1,LEL 35972,2014-09-17,0.05,Papel normal,9.0,4.0,1.0,1.0,1.0,134.0,2.08,26.3,64.2,Estado normal,0.5,0.8717,33.0,84.0,0.02,5.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192301,SE FONTAINHAS,TR 1,LEL 35972,2015-06-22,0.05,Papel normal,8.0,2.0,1.0,1.0,1.0,95.0,2.37,26.1,59.0,Estado normal,0.5,0.8717,31.0,77.0,0.02,5.0,0.007,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192301,SE FONTAINHAS,TR 1,LEL 35972,2017-07-07,0.06,Papel normal,10.0,9.0,1.0,1.0,1.0,94.0,1.67,27.0,61.6,Estado normal,0.5,0.8717,32.0,79.0,0.02,7.0,0.009,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192301,SE FONTAINHAS,TR 1,LEL 35972,2018-07-18,0.05,Papel normal,1.0,2.0,1.0,1.0,1.0,55.0,1.0,29.5,67.8,Estado normal,0.5,0.8717,31.0,86.0,0.02,4.0,0.008,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192301,SE FONTAINHAS,TR 1,LEL 35972,2019-07-26,0.05,Papel normal,8.0,2.0,1.0,1.0,1.0,95.0,1.68,28.6,61.6,Estado normal,0.5,0.8717,32.0,96.0,0.02,5.0,0.01,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192301,SE FONTAINHAS,TR 1,LEL 35972,2020-05-26,0.05,Papel normal,5.0,2.0,1.0,1.0,1.0,65.0,1.58,26.6,55.6,Estado normal,0.5,0.8717,32.0,72.0,0.02,5.0,0.01,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192302,SE ALCAINS,EX TR 2,LEL 13338,1996-06-04,,,3.0,11.0,1.0,32.0,19.0,39.0,1.1,27.9,61.9,,2.0,0.859,25.1,95.4,0.023,7.0,0.032,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,1997-04-16,0.05,,79.0,1341.0,5.0,3913.0,785.0,52.0,1.1,26.3,62.3,,,,,,,7.3,,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,1997-07-28,0.05,,140.0,1380.0,6.0,4812.0,1018.0,142.0,1.6,21.9,56.1,,2.5,0.859,25.7,75.6,0.027,13.1,0.012,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,1997-12-17,0.05,,63.0,1156.0,5.0,5163.0,1173.0,75.0,2.0,30.0,72.0,,,,,,,11.6,,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,1998-05-28,0.05,,78.0,1087.0,4.8,5722.0,1288.0,32.0,1.7,27.0,77.0,,2.5,0.86,24.8,84.6,0.022,6.7,0.014,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,1999-10-27,0.05,,1.0,17.0,2.1,1521.0,494.0,1.0,1.0,33.0,83.0,,,,,58.1,,16.8,,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2000-01-18,0.05,,1.0,10.0,7.9,1195.0,391.0,31.0,1.0,27.0,63.0,,2.5,0.861,24.5,87.8,0.012,3.6,0.016,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2000-06-15,0.05,,1.0,4.2,1.0,836.3,306.9,32.4,1.0,26.3,63.0,,,,,92.2,,6.1,,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2001-01-04,0.05,,4.0,3.2,1.2,418.4,160.1,51.8,1.0,22.2,54.8,,,,,88.2,,7.0,,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2001-10-09,0.05,,2.6,2.9,1.0,252.0,109.0,97.0,1.47,27.0,73.0,,2.5,0.861,21.5,86.6,0.017,9.4,0.034,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2002-02-21,0.05,,1.0,2.1,1.0,119.6,56.9,52.7,1.09,20.6,48.6,,,,,83.7,,7.4,,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2003-02-07,,,1.4,2.7,1.0,32.9,20.2,76.3,1.0,27.4,63.4,,3.5,0.86,21.4,74.0,0.017,4.9,0.022,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2004-04-07,0.06,,2.8,12.8,1.0,27.5,12.2,93.0,1.12,26.3,63.7,,2.5,0.864,21.8,79.1,0.042,10.4,0.021,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2005-02-22,0.07,,2.6,8.2,1.0,30.1,13.4,50.7,1.11,31.5,70.6,,3.0,0.8645,21.3,66.2,0.047,5.9,0.022,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2006-02-10,0.08,,1.0,2.3,1.0,9.7,6.0,55.4,1.19,33.8,72.8,,3.0,0.8645,20.7,59.5,0.064,8.9,0.022,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2007-02-02,0.06,,4.6,2.2,1.0,4.1,2.9,57.8,1.15,30.0,69.9,,3.0,0.8645,20.3,52.2,0.023,10.0,0.022,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2008-02-26,0.08,,7.1,1.3,1.0,1.4,1.0,46.8,1.07,30.0,64.3,,3.0,0.8646,19.4,92.9,0.034,10.1,0.032,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2009-05-28,0.1,,1.0,1.3,1.0,1.0,1.0,46.4,1.0,29.4,64.8,,3.0,0.8647,20.1,65.1,0.042,10.7,0.033,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2010-04-15,0.1,,1.4,1.7,1.0,1.2,1.1,35.7,1.07,33.4,73.3,,3.0,0.8645,20.7,37.0,0.028,8.4,0.032,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2011-05-27,0.08,,1.5,1.4,1.0,1.0,1.0,47.6,1.0,27.9,59.4,,3.0,0.8612,20.2,62.4,0.038,10.3,0.025,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2012-02-10,0.12,,2.2,1.9,1.0,1.2,1.0,46.0,1.0,30.1,71.1,,3.0,0.8613,19.9,40.1,0.036,6.8,0.026,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2013-01-14,0.11,,1.0,1.4,1.0,1.0,1.0,51.4,1.0,27.1,60.2,,3.0,0.8612,20.0,79.8,0.044,6.3,0.024,,
280192302,SE ALCAINS,EX TR 2,LEL 13338,2014-04-03,0.11,,2.4,2.6,1.0,2.1,1.3,39.6,1.0,28.9,68.8,,3.0,0.8612,20.2,90.2,0.045,7.6,0.022,,
280192302,SE ALCAINS,TR 3,LEL 13338,2016-03-29,0.08,Papel normal,1.0,1.0,1.0,1.0,1.0,40.0,1.0,28.1,61.8,Estado normal,3.0,0.8612,20.0,83.0,0.05,13.0,0.024,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192302,SE CASAL DA LEBRE,TR 3,LEL 13338,2018-02-22,0.09,Papel normal,6.0,1.0,1.0,1.0,1.0,57.0,1.07,21.5,52.5,Estado normal,3.5,0.8613,20.0,92.0,0.08,7.0,0.028,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192302,SE CASAL DA LEBRE,TR 3,LEL 13338,2019-03-21,0.06,Papel normal,2.0,4.0,1.0,1.0,1.0,51.0,1.48,28.4,64.9,Estado normal,3.0,0.8613,19.0,52.0,0.07,11.0,0.031,Valor de tensão interfacial não conforme,Nova colheita com periodicidade pré-estabelecida
280192302,SE CASAL DA LEBRE,TR 3,LEL 13338,2020-05-04,0.07,Papel normal,1.0,1.0,1.0,1.0,1.0,48.0,1.3,28.7,61.6,Estado normal,3.5,0.8613,20.0,73.0,0.08,15.0,0.04,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192303,SE ALCAINS,TR 1,LEL 13339,1996-06-04,,,1.0,1.0,1.0,1.0,1.0,46.0,1.0,26.4,60.4,,3.0,0.859,24.4,89.6,0.032,7.9,0.015,,
280192303,SE ALCAINS,TR 1,LEL 13339,1997-04-16,0.05,,1.0,1.0,1.0,1.0,1.0,39.0,1.0,26.4,59.3,,,,,,,10.6,,,
280192303,SE ALCAINS,TR 1,LEL 13339,1998-05-28,0.05,,1.8,1.3,1.0,1.0,1.0,47.0,1.0,28.0,82.0,,3.0,0.86,22.1,84.5,0.031,8.7,0.014,,
280192303,SE ALCAINS,TR 1,LEL 13339,1999-10-27,0.05,,1.0,2.0,1.0,1.0,1.0,99.0,1.82,30.0,82.0,,,,,83.6,,8.2,,,
280192303,SE ALCAINS,TR 1,LEL 13339,2000-06-15,0.05,,1.2,1.7,1.0,1.0,1.6,102.3,1.5,24.3,63.5,,3.5,0.861,24.0,80.3,0.031,11.6,0.022,,
280192303,SE ALCAINS,TR 1,LEL 13339,2001-10-09,0.05,,1.6,1.3,1.0,1.0,1.0,59.0,1.21,26.0,64.0,,,,,90.7,,5.9,,,
280192303,SE ALCAINS,TR 1,LEL 13339,2002-02-21,0.05,,11.0,1.0,1.0,1.0,1.0,16.9,1.0,24.3,68.8,,3.5,0.859,23.6,42.8,0.033,8.8,0.018,,
280192303,SE ALCAINS,TR 1,LEL 13339,2003-02-07,,,1.0,1.5,1.0,1.0,1.0,46.1,1.0,27.6,59.8,,3.5,0.858,21.7,78.7,0.02,7.7,0.028,,
280192303,SE ALCAINS,TR 1,LEL 13339,2004-04-07,0.05,,1.7,1.7,1.0,1.0,1.0,96.8,1.05,27.7,67.9,,3.5,0.863,21.2,63.9,0.05,8.3,0.022,,
280192303,SE ALCAINS,TR 1,LEL 13339,2005-02-22,0.14,,5.3,11.6,1.0,29.8,4.9,178.2,2.59,28.4,75.5,,3.5,0.8634,19.9,71.9,0.066,6.8,0.03,,
280192303,SE ALCAINS,TR 1,LEL 13339,2006-02-10,0.13,,2.2,3.1,1.0,18.6,4.2,74.6,1.84,31.6,69.8,,3.5,0.8634,20.1,60.4,0.083,9.3,0.027,,
280192303,SE ALCAINS,TR 1,LEL 13339,2007-02-02,0.13,,1.0,1.7,1.0,5.8,2.1,60.9,1.34,30.9,72.5,,3.5,0.8634,19.8,84.5,0.036,8.7,0.026,,
280192303,SE ALCAINS,TR 1,LEL 13339,2008-02-26,0.14,,6.8,1.9,1.0,2.4,1.5,51.1,1.02,29.1,63.9,,3.5,0.8636,19.0,65.8,0.047,17.1,0.023,,
280192303,SE ALCAINS,TR 1,LEL 13339,2009-05-28,0.14,,1.0,1.3,1.0,1.0,1.0,49.7,1.08,30.0,66.2,,3.5,0.8636,20.3,37.4,0.061,17.4,0.049,,
280192303,SE ALCAINS,TR 1,LEL 13339,2010-04-15,0.13,,2.2,1.4,1.0,1.0,1.0,46.5,1.22,34.8,74.5,,4.0,0.8634,20.1,72.7,0.044,8.0,0.028,,
280192303,SE ALCAINS,TR 1,LEL 13339,2011-05-27,0.11,,2.2,1.4,1.0,1.0,1.0,51.3,1.04,30.6,65.4,,3.5,0.8601,19.7,42.5,0.044,23.8,0.025,,
280192303,SE ALCAINS,TR 1,LEL 13339,2012-02-10,0.15,,2.4,1.7,1.0,1.0,1.0,53.4,1.07,29.4,71.3,,3.5,0.8601,19.6,75.4,0.052,6.9,0.029,,
280192303,SE ALCAINS,TR 1,LEL 13339,2013-01-14,0.15,,5.9,1.3,1.0,1.0,1.0,57.7,1.0,29.6,63.2,,3.5,0.8601,19.0,82.4,0.064,5.5,0.027,,
280192303,SE ALCAINS,TR 1,LEL 13339,2014-04-03,0.13,,8.8,1.8,1.0,1.0,1.0,42.4,1.02,29.2,69.8,,4.0,0.8601,21.3,89.4,0.064,6.6,0.026,,
280192303,SE ALCAINS,EX TR 1,LEL 13339,2016-03-29,0.11,Papel normal,2.0,1.0,1.0,1.0,1.0,40.0,1.0,28.4,62.8,Estado normal,4.0,0.8601,20.0,87.0,0.07,7.0,0.029,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192303,SE ALCAINS,EX TR 1,LEL 13339,2017-02-08,0.05,Papel normal,2.0,2.0,2.0,1.0,1.0,40.0,1.0,29.6,67.9,Estado normal,0.5,0.8695,43.0,80.0,0.02,3.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192303,SE CONDEIXA,TR 1,LEL 13339,2019-04-16,0.05,Papel normal,1.0,1.0,1.0,1.0,1.0,55.0,1.0,26.4,60.5,Estado normal,3.5,0.861,21.0,83.0,0.06,6.0,0.027,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192303,SE CONDEIXA,TR 1,LEL 13339,2020-04-15,0.05,Papel normal,2.0,1.0,1.0,1.0,1.0,48.0,1.11,28.6,61.8,Estado normal,3.5,0.861,21.0,82.0,0.07,6.0,0.026,Conforme.,"Nova colheita com periodicidade pré-estabelecida. Passivação, regeneração ou substituição total do óleo."
280192304,SE VILA MOREIRA,TR 1,19461 C,2003-02-13,0.05,,8.6,2.7,5.7,27.4,4.0,93.3,1.84,28.4,68.2,,4.0,0.857,22.6,39.5,0.019,24.3,0.009,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2004-02-11,0.06,,11.4,2.2,4.1,8.8,4.4,124.1,2.77,27.0,66.6,,4.0,0.862,21.6,31.1,0.037,29.7,0.009,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2005-05-17,0.09,,11.4,2.1,4.8,3.3,1.3,89.2,2.54,29.1,68.4,,4.0,0.861,20.8,44.0,0.061,25.8,0.01,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2006-03-28,0.07,,10.9,2.1,6.0,4.2,1.3,63.9,2.43,29.4,75.6,,3.5,0.861,21.2,47.7,0.039,21.1,0.01,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2007-05-02,0.08,,4.8,1.5,4.4,4.0,1.1,47.4,1.93,27.6,64.0,,3.5,0.861,21.1,71.4,0.033,18.3,0.012,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2008-04-23,0.08,,3.4,1.7,4.8,5.2,1.4,51.8,2.04,31.9,69.8,,3.5,0.8611,19.3,69.8,0.019,23.0,0.014,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2009-09-29,0.09,,8.6,2.0,3.9,8.0,2.1,87.4,2.41,29.6,71.0,,3.5,0.8611,19.5,31.2,0.034,31.0,0.013,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2010-07-01,0.1,,39.6,1.8,2.7,7.3,2.1,60.6,2.44,31.3,69.8,,4.0,0.8609,20.3,30.9,0.029,34.9,0.01,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2011-11-09,0.11,,8.2,2.4,3.1,15.9,3.9,97.4,2.76,28.4,70.3,,3.5,0.8576,20.0,41.3,0.027,19.2,0.012,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2012-07-09,0.09,,6.4,3.0,4.2,19.3,4.2,71.8,2.42,26.8,62.3,,4.0,0.8577,17.7,45.2,0.034,21.6,0.012,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2013-07-25,0.12,,6.7,3.2,5.3,21.0,4.4,72.0,2.46,28.2,65.8,,4.0,0.8576,18.3,49.1,0.063,26.9,0.011,,
280192304,SE VILA MOREIRA,TR 1,19461 C,2014-09-17,0.1,Papel normal,1.0,3.0,4.0,8.0,2.0,74.0,2.24,26.8,67.1,Estado normal,4.0,0.8577,21.0,25.0,0.03,36.0,0.009,Valores de tensão disruptiva e sedimentos não adequados,Nova colheita com a periodicidade pré-definida. Secagem e filtração do óleo e enrolamentos.
280192304,SE VILA MOREIRA,TR 1,19461 C,2015-06-23,0.1,Papel normal,8.0,1.0,3.0,4.0,1.0,50.0,2.36,28.4,65.9,Estado normal,4.0,0.8576,21.0,41.0,0.03,26.0,0.012,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192304,SE VILA MOREIRA,TR 1,19461 C,2017-07-06,0.13,Papel normal,37.0,10.0,3.0,4.0,2.0,57.0,1.92,26.9,63.4,Estado normal,3.5,0.8576,21.0,56.0,0.04,30.0,0.009,Conforme.,Nova colheita com periodicidade pré-estabelecida
280192304,SE VILA MOREIRA,TR 1,19461 C,2018-04-03,,,5.0,2.0,3.0,5.0,1.0,38.0,1.87,30.3,67.0,Estado normal,,,,61.0,,21.0,,Conforme.,Nova colheita com periodicidade pré-estabelecida
